afi_hash64;fkFechaCreacionPQR;descCanalRadicacion;descTema;descSexo;edadAfiliado;descCiudadUbicacion;descSegmentoAfiliado;EstadoPO;EstadoPV;EstadoCES;ultimoIBC;valorIngresos;IndicadorUsaClave;descCicloVida;TieneEmail;idAfiliadoTieneClave;descRegional;descOcupacion
00224e970922acf58fc7645a287fc10043c4dff518;43989;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;37;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1042082;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff519;43987;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;25;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2622029;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff520;43551;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;47;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1182021;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff521;43526;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;26;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2016423;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff522;43927;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;36;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1823304;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff523;43725;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;18;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2226418;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff524;43676;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;55;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2425703;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff525;43782;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;29;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2654321;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff526;43691;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;42;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;814102;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff527;43840;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;57;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2664065;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff528;43526;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;21;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2523212;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff529;43818;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;47;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1533134;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff530;43543;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;24;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1539824;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff531;43742;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;25;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2317471;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff532;43730;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;43;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2373427;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff533;43844;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;39;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2143759;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff534;43628;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;30;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1971928;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff535;43788;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;52;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;814812;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff536;43648;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;45;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1845074;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff537;43708;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;40;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2312933;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff538;43510;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;52;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2210708;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff539;43688;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;48;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2175578;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff540;43625;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;30;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1319691;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff541;43840;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;51;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;870375;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff542;43610;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;33;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1626273;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff543;43709;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;41;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1558682;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff544;43889;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;56;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2029253;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff545;43611;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;24;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1557309;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff546;43766;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;58;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1313808;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff547;43942;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;28;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2634506;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff548;43694;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;20;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2927737;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff549;43520;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;26;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2521643;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff550;43485;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;37;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2811845;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff551;43478;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;23;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2396804;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff552;43532;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;44;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2297776;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff553;43555;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;38;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1422948;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff554;43726;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;26;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1723918;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff555;43725;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;49;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;877125;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff556;43500;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;53;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2320680;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff557;43938;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;45;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1831648;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff558;43470;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;28;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1304245;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff559;43642;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;46;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2352465;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff560;43526;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;40;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1288238;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff561;43685;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;33;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2641075;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff562;43605;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;27;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2846624;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff563;43800;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;32;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1797644;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff564;43883;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;48;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1858586;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff565;43685;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;22;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2998776;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff566;43662;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;23;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2756493;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff567;43645;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;48;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2093437;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff568;43774;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;53;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1939205;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff569;43740;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;41;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1578441;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff570;43618;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;45;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;958501;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff571;43621;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;19;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;943439;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff572;43795;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;34;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1364151;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff573;43536;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;28;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2820991;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff574;43729;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;21;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1173275;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff575;43672;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;39;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2380915;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff576;43917;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;42;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2536417;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff577;43831;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;33;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1653709;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff578;43836;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;58;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1675150;NaN;SI;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff579;43895;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;56;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1452080;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff580;43776;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;27;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2251243;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff581;43632;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;40;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2846439;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff582;43533;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;28;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2150910;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff583;43833;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;21;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1737850;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff584;43525;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;23;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2564345;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff585;43507;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;36;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1899781;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff586;43928;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;43;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1432070;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff587;43711;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;45;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2657997;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff588;43917;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;57;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2563705;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff589;43935;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;22;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1695885;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff590;43569;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;46;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1767354;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff591;43883;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;51;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2015909;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff592;43470;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;23;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2730474;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff593;43491;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;45;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2752377;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff594;43961;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;45;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1367613;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff595;43865;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;57;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2727627;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff596;43660;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;35;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1971229;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff597;43646;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;55;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1890881;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff598;43948;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;32;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1027006;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff599;43884;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;26;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1492998;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff600;43806;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;45;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;981751;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff601;43903;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;39;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;1431216;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff602;43700;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;47;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2420831;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff603;43949;LINEA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;47;BARRANQUILLA;NO SEGMENTADO;ACTIVO;ACTIVO;INACTIVO;2014633;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
